id_vente,id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,delai_livraison_jours,prix_unitaire,statut_commande
28412,20240311,97,818.0,1,13,6,17324.8,20789.76,92,3464.96,en_cours
28413,20231113,52,747.0,15,47,11,95762.33,114914.8,5,10446.8,annulé
28414,20230115,51,600.0,1,7,3,36529.95,43835.94,4,14611.98,annulé
28415,20240720,66,982.0,9,35,2,7967.4,9560.88,8,4780.44,livré
28416,20240618,49,862.0,9,31,2,276.75,332.1,10,166.05,en_cours
28417,20230301,34,978.0,11,50,20,192651.33,231181.6,-47,11559.08,annulé
28418,20230522,36,779.0,9,16,18,157450.65,188940.78,5,10496.71,livré
28419,20230826,83,430.0,6,20,10,110405.0,132486.0,8,13248.6,retourné
28420,20240208,10,887.0,11,42,1,476.14,571.37,90,571.37,en_cours
28421,20240322,118,271.0,15,25,1,10541.33,12649.6,5,12649.6,en_cours
28422,20231216,15,126.0,1,19,15,72485.75,86982.9,2,5798.86,livré
28423,20230610,81,690.0,4,8,11,51560.02,61872.03,5,5624.73,retourné
28424,20241224,11,967.0,11,32,18,62441.55,74929.86,10,4162.77,en_cours
28425,20231026,11,517.0,15,8,14,156944.32,188333.18,5,13452.37,retourné
28426,20230130,38,529.0,15,1,11,9928.23,11913.88,153,1083.08,retourné
28427,20230325,11,626.0,1,31,17,103239.44,123887.33,2,7287.49,annulé
28428,20240710,100,970.0,1,14,11,44140.43,52968.52,3,4815.32,en_cours
28429,20231027,110,666.0,13,49,9,81261.38,97513.65,1,10834.85,en_cours
28430,20230911,60,96.0,11,3,13,79899.95,95879.94,7,7375.38,annulé
28431,20230318,78,631.0,1,26,1,1125.92,1351.11,5,1351.11,en_cours
28432,20231009,17,412.0,1,2,3,26213.32,31455.99,1,10485.33,retourné
28433,20231113,100,425.0,9,1,20,150089.5,180107.4,6,9005.37,en_cours
28434,20240219,87,444.0,10,45,3,21754.45,26105.34,8,8701.78,retourné
28435,20230310,41,825.0,4,13,7,46748.33,56098.0,5,8014.0,en_cours
28436,20240708,26,404.0,1,2,13,25275.47,30330.56,37,2333.12,en_cours
28437,20240201,95,115.0,1,44,8,78273.67,93928.4,304,11741.05,livré
28438,20240320,32,221.0,11,16,6,57075.1,68490.12,4,11415.02,livré
28439,20240511,49,990.0,15,7,8,45458.67,54550.4,6,6818.8,en_cours
28440,20230728,16,194.0,1,50,5,50191.96,60230.35,9,12046.07,retourné
28441,20231005,9,203.0,13,42,8,65699.4,78839.28,61,9854.91,en_cours
28442,20230916,73,307.0,9,33,4,17189.4,20627.28,5,5156.82,annulé
28443,20240805,67,398.0,1,20,1,1361.35,1633.62,122,1633.62,livré
28444,20240330,57,889.0,10,11,20,120466.33,144559.6,5,7227.98,livré
28445,20241202,108,219.0,11,37,9,63578.78,76294.53,4,8477.17,annulé
28446,20240329,45,466.0,10,25,4,11433.0,13719.6,2,3429.9,en_cours
28447,20230609,18,624.0,11,20,7,44488.15,53385.78,7,7626.54,livré
28448,20241212,86,241.0,15,23,1,11712.76,14055.31,6,14055.31,annulé
28449,20240523,62,688.0,15,26,18,93534.9,112241.88,3,6235.66,livré
28450,20240708,71,543.0,6,5,5,2593.92,3112.7,39,622.54,retourné
28451,20240414,111,677.0,1,4,14,80084.2,96101.04,3,6864.36,livré
28452,20241006,37,253.0,1,7,1,70.06,84.07,1,84.07,annulé
28453,20240322,46,922.0,9,22,8,97407.27,116888.72,7,14611.09,annulé
28454,20230822,94,537.0,4,51,16,47892.67,57471.2,6,3591.95,en_cours
28455,20230412,57,418.0,1,2,18,70447.95,84537.54,153,4696.53,en_cours
28456,20240224,3,964.0,13,13,7,9829.52,11795.42,9,1685.06,en_cours
28457,20240909,20,51.0,9,18,15,63409.0,76090.8,10,5072.72,livré
28458,20240308,36,126.0,9,10,1,4125.53,4950.64,7,4950.64,retourné
28459,20240816,32,746.0,1,41,19,42958.52,51550.23,10,2713.17,en_cours
28460,20231123,117,551.0,10,37,7,15970.91,19165.09,4,2737.87,en_cours
28461,20240620,46,824.0,1,50,18,30570.45,36684.54,1,2038.03,en_cours
28462,20241020,89,138.0,9,1,2,18838.58,22606.3,10,11303.15,retourné
28463,20231129,86,629.0,1,34,9,20834.47,25001.37,2,2777.93,en_cours
28464,20230103,2,728.0,9,7,6,59098.35,70918.02,1,11819.67,en_cours
28465,20230924,113,925.0,10,9,16,33079.73,39695.68,6,2480.98,en_cours
28466,20240520,45,860.0,1,25,1,7171.05,8605.26,6,8605.26,en_cours
28467,20240701,13,852.0,4,1,1,8805.21,10566.25,4,10566.25,en_cours
28468,20240417,55,172.0,15,21,3,21671.0,26005.2,2,8668.4,retourné
28469,20240216,65,67.0,1,18,19,111267.17,133520.6,5,7027.4,annulé
28470,20230712,29,737.0,10,9,3,19862.15,23834.58,10,7944.86,retourné
28471,20240104,17,341.0,15,48,1,366.29,439.55,182,439.55,annulé
28472,20240812,90,778.0,6,49,1,8454.53,10145.44,124,10145.44,en_cours
28473,20241005,88,327.0,9,21,10,124392.17,149270.6,4,14927.06,en_cours
28474,20240402,43,672.0,9,32,11,538.72,646.47,8,58.77,annulé
28475,20230218,9,841.0,9,24,11,41910.55,50292.66,4,4572.06,en_cours
28476,20240517,68,849.0,11,46,6,61366.9,73640.28,4,12273.38,en_cours
28477,20240916,56,268.0,13,39,7,30948.46,37138.15,9,5305.45,annulé
28478,20240712,18,46.0,1,26,11,93126.83,111752.19,2,10159.29,en_cours
28479,20241025,109,220.0,15,42,10,42726.08,51271.3,10,5127.13,annulé
28480,20231024,83,84.0,1,31,10,94469.08,113362.9,7,11336.29,livré
28481,20241112,31,780.0,15,1,5,33622.0,40346.4,6,8069.28,annulé
28482,20240810,25,374.0,15,1,18,152267.85,182721.42,5,10151.19,retourné
28483,20240705,11,778.0,1,51,5,17459.92,20951.9,8,4190.38,en_cours
28484,20230827,6,901.0,6,11,7,77494.14,92992.97,5,13284.71,en_cours
28485,20230409,87,558.0,1,1,8,35014.33,42017.2,4,5252.15,retourné
28486,20230803,50,5.0,9,1,7,22888.72,27466.46,-143,3923.78,en_cours
28487,20241214,81,109.0,13,10,7,37320.62,44784.74,5,6397.82,annulé
28488,20230603,100,416.0,9,9,8,36903.93,44284.72,153,5535.59,annulé
28489,20240424,68,324.0,9,1,5,59280.25,71136.3,-19,14227.26,livré
28490,20230126,83,583.0,10,24,7,11279.28,13535.13,3,1933.59,retourné
28491,20240116,96,338.0,1,42,12,59644.7,71573.64,3,5964.47,retourné
28492,20241116,14,641.0,1,3,13,35979.78,43175.73,1,3321.21,livré
28493,20240511,46,39.0,11,31,4,10286.23,12343.48,2,3085.87,retourné
28494,20230120,108,271.0,1,36,5,53469.88,64163.85,10,12832.77,en_cours
28495,20240406,2,891.0,13,45,4,40693.0,48831.6,1,12207.9,livré
28496,20240922,82,977.0,10,1,5,9190.71,11028.85,5,2205.77,annulé
28497,20240603,116,511.0,1,2,19,141076.9,169292.28,8,8910.12,en_cours
28498,20231005,24,216.0,1,43,20,173708.83,208450.6,2,10422.53,retourné
28499,20230326,44,352.0,1,40,8,53276.93,63932.32,5,7991.54,en_cours
28500,20230119,40,492.0,1,10,12,148580.3,178296.36,5,14858.03,en_cours
28501,20231231,89,887.0,1,1,14,110854.57,133025.48,245,9501.82,retourné
28502,20230323,103,704.0,6,25,14,40589.62,48707.54,2,3479.11,en_cours
28503,20240116,65,803.0,1,31,6,11068.8,13282.56,10,2213.76,livré
28504,20230619,63,149.0,9,19,3,20452.38,24542.85,4,8180.95,en_cours
28505,20230906,10,913.0,11,44,20,149111.17,178933.4,5,8946.67,annulé
28506,20230201,72,8.0,13,1,17,208159.62,249791.54,120,14693.62,en_cours
28507,20240801,12,868.0,1,13,15,149490.38,179388.45,-200,11959.23,en_cours
28508,20240403,36,536.0,1,4,4,45132.0,54158.4,4,13539.6,annulé
28509,20230609,65,537.0,11,51,15,171586.63,205903.95,6,13726.93,annulé
28510,20231130,47,260.0,4,38,20,121601.0,145921.2,-202,7296.06,retourné
28511,20240530,88,325.0,1,1,6,14678.7,17614.44,7,2935.74,annulé
28512,20240418,107,17.0,1,22,10,32673.83,39208.6,3,3920.86,livré
28513,20231209,23,485.0,9,31,10,52215.5,62658.6,-79,6265.86,en_cours
28514,20241108,9,657.0,4,21,17,152675.58,183210.7,3,10777.1,annulé
28515,20230217,36,332.0,1,48,2,19924.7,23909.64,10,11954.82,annulé
28516,20240526,89,843.0,9,50,5,25033.96,30040.75,9,6008.15,livré
28517,20240101,11,333.0,11,20,6,4838.2,5805.84,10,967.64,annulé
28518,20241215,29,27.0,10,15,3,1591.32,1909.59,8,636.53,livré
28519,20230116,2,966.0,10,20,1,6880.54,8256.65,4,8256.65,annulé
28520,20230701,16,169.0,11,27,11,9309.02,11170.83,-169,1015.53,retourné
28521,20230422,77,662.0,1,1,14,68382.65,82059.18,8,5861.37,livré
28522,20230710,74,192.0,13,19,3,17522.7,21027.24,10,7009.08,retourné
28523,20230413,38,389.0,10,39,4,476.1,571.32,5,142.83,en_cours
28524,20230626,24,596.0,1,40,19,14123.33,16948.0,3,892.0,en_cours
28525,20230904,96,839.0,13,23,19,4834.08,5800.89,2,305.31,annulé
28526,20241022,106,204.0,13,42,16,127368.27,152841.92,5,9552.62,annulé
28527,20230411,41,552.0,9,15,1,9248.09,11097.71,3,11097.71,en_cours
28528,20240403,116,527.0,9,31,4,5772.37,6926.84,30,1731.71,retourné
28529,20240128,54,811.0,4,40,19,155160.49,186192.59,10,9799.61,annulé
28530,20230428,89,868.0,11,44,15,69579.38,83495.25,6,5566.35,retourné
28531,20240117,116,577.0,1,20,4,6059.03,7270.84,9,1817.71,livré
28532,20230501,94,607.0,13,1,3,10486.72,12584.07,10,4194.69,en_cours
28533,20230818,119,215.0,15,44,1,4793.52,5752.23,9,5752.23,en_cours
28534,20240125,65,50.0,6,42,18,155399.85,186479.82,37,10359.99,en_cours
28535,20240513,30,330.0,1,1,20,154090.17,184908.2,8,9245.41,retourné
28536,20240607,106,410.0,4,32,13,139207.68,167049.22,4,12849.94,retourné
28537,20240706,113,165.0,1,4,15,65069.12,78082.95,5,5205.53,retourné
28538,20240923,51,934.0,11,8,11,46803.35,56164.02,10,5105.82,annulé
28539,20230725,66,726.0,11,7,10,11226.08,13471.3,-167,1347.13,retourné
28540,20230924,73,628.0,9,14,12,112786.0,135343.2,4,11278.6,en_cours
28541,20240616,15,540.0,13,8,5,49847.33,59816.8,5,11963.36,livré
28542,20230716,35,203.0,1,25,5,44289.38,53147.25,6,10629.45,annulé
28543,20240831,82,765.0,4,8,11,94392.56,113271.07,7,10297.37,en_cours
28544,20240825,30,989.0,10,11,13,105974.27,127169.12,1,9782.24,retourné
28545,20240715,99,216.0,1,23,5,9714.46,11657.35,3,2331.47,en_cours
28546,20240322,21,722.0,4,38,15,181580.62,217896.75,2,14526.45,livré
28547,20241011,97,817.0,1,31,16,167935.6,201522.72,8,12595.17,en_cours
28548,20241108,118,161.0,4,7,16,176526.93,211832.32,2,13239.52,annulé
28549,20241026,88,299.0,1,18,19,71128.88,85354.65,4,4492.35,en_cours
28550,20230222,26,951.0,1,23,17,21825.17,26190.2,10,1540.6,en_cours
28551,20241130,42,792.0,1,31,14,43055.13,51666.16,1,3690.44,livré
28552,20240729,99,896.0,1,23,4,15840.33,19008.4,2,4752.1,en_cours
28553,20230422,39,322.0,9,18,15,69224.5,83069.4,4,5537.96,annulé
28554,20240419,36,79.0,4,8,8,88479.67,106175.6,9,13271.95,en_cours
28555,20230925,48,886.0,13,21,9,105269.7,126323.64,5,14035.96,retourné
28556,20231126,69,918.0,10,13,17,2292.02,2750.43,4,161.79,en_cours
28557,20230618,70,635.0,1,46,2,18212.08,21854.5,4,10927.25,livré
28558,20241022,11,903.0,1,20,7,33717.07,40460.49,9,5780.07,annulé
28559,20241231,34,182.0,13,46,4,42205.63,50646.76,6,12661.69,en_cours
28560,20230822,95,581.0,4,18,19,123042.42,147650.9,9,7771.1,en_cours
28561,20240701,118,920.0,1,42,18,201394.2,241673.04,9,13426.28,en_cours
28562,20230905,107,947.0,1,34,18,203312.55,243975.06,5,13554.17,livré
28563,20240214,12,771.0,9,17,2,11785.5,14142.6,1,7071.3,retourné
28564,20240703,40,770.0,9,50,20,237023.5,284428.2,1,14221.41,en_cours
28565,20240224,4,412.0,9,23,14,119522.9,143427.48,8,10244.82,en_cours
28566,20240815,107,748.0,15,8,14,148411.2,178093.44,4,12720.96,retourné
28567,20241027,17,213.0,10,36,12,51525.5,61830.6,-199,5152.55,livré
28568,20240509,104,688.0,11,34,2,18889.5,22667.4,5,11333.7,livré
28569,20231120,68,719.0,1,42,9,61237.2,73484.64,8,8164.96,annulé
28570,20231114,58,52.0,1,49,10,75788.58,90946.3,5,9094.63,retourné
28571,20240527,44,916.0,13,33,9,81945.38,98334.45,-142,10926.05,annulé
28572,20231112,45,761.0,13,40,4,28915.6,34698.72,7,8674.68,livré
28573,20230809,74,870.0,1,25,19,34455.39,41346.47,1,2176.13,en_cours
28574,20231107,82,139.0,1,20,1,11480.22,13776.26,-109,13776.26,annulé
28575,20240402,40,739.0,15,37,15,53695.5,64434.6,5,4295.64,livré
28576,20240617,78,454.0,1,28,8,79090.07,94908.08,10,11863.51,annulé
28577,20240726,48,378.0,4,39,20,225831.67,270998.0,7,13549.9,annulé
28578,20240701,42,320.0,10,46,1,9734.86,11681.83,-167,11681.83,annulé
28579,20240825,52,776.0,15,1,2,1511.92,1814.3,-229,907.15,annulé
28580,20230803,75,517.0,1,50,8,26164.6,31397.52,2,3924.69,annulé
28581,20240115,8,352.0,1,31,3,11009.92,13211.91,9,4403.97,en_cours
28582,20230608,33,273.0,13,16,10,98776.42,118531.7,5,11853.17,retourné
28583,20230814,76,525.0,11,12,19,15555.3,18666.36,2,982.44,retourné
28584,20240222,24,941.0,6,49,18,181902.6,218283.12,4,12126.84,en_cours
28585,20240722,39,403.0,11,2,2,11263.32,13515.98,9,6757.99,retourné
28586,20240819,116,385.0,9,36,14,51894.15,62272.98,5,4448.07,livré
28587,20230128,41,836.0,4,5,13,98906.71,118688.05,7,9129.85,en_cours
28588,20230131,85,940.0,6,22,12,58285.0,69942.0,1,5828.5,annulé
28589,20231125,43,925.0,11,6,8,56836.67,68204.0,1,8525.5,annulé
28590,20230726,23,192.0,1,42,14,159506.43,191407.72,4,13671.98,en_cours
28591,20230902,104,400.0,9,28,3,17565.9,21079.08,10,7026.36,livré
28592,20240924,59,468.0,1,44,7,85865.62,103038.74,1,14719.82,annulé
28593,20230504,88,428.0,13,23,19,203846.57,244615.88,123,12874.52,retourné
28594,20230410,86,98.0,9,22,19,190497.8,228597.36,8,12031.44,en_cours
28595,20240608,100,566.0,1,31,6,72397.5,86877.0,66,14479.5,livré
28596,20240626,20,187.0,10,32,1,9919.88,11903.85,3,11903.85,en_cours
28597,20230126,103,541.0,1,29,1,8842.29,10610.75,66,10610.75,retourné
28598,20230728,28,785.0,1,11,14,136942.63,164331.16,8,11737.94,livré
28599,20230519,70,762.0,9,43,3,25081.6,30097.92,10,10032.64,livré
28600,20240812,86,545.0,1,51,14,34672.75,41607.3,9,2971.95,en_cours
28601,20240430,57,786.0,9,11,10,68482.42,82178.9,8,8217.89,livré
28602,20240408,57,707.0,11,43,3,16900.2,20280.24,128,6760.08,retourné
28603,20230706,3,437.0,13,27,10,9994.0,11992.8,6,1199.28,en_cours
28604,20240219,64,72.0,9,21,15,36445.62,43734.75,9,2915.65,retourné
28605,20241127,13,53.0,13,25,19,155460.06,186552.07,10,9818.53,en_cours
28606,20240630,102,117.0,4,37,16,115418.27,138501.92,9,8656.37,retourné
28607,20231123,26,408.0,4,1,4,36568.63,43882.36,7,10970.59,livré
28608,20240826,31,10.0,1,40,4,3109.47,3731.36,-109,932.84,en_cours
28609,20240117,60,885.0,11,40,5,29356.0,35227.2,2,7045.44,livré
28610,20241101,51,187.0,1,19,10,78810.42,94572.5,10,9457.25,en_cours
28611,20240427,53,383.0,10,12,9,82835.18,99402.21,8,11044.69,annulé
28612,20230924,64,215.0,4,22,18,152260.65,182712.78,2,10150.71,annulé
28613,20230211,33,705.0,9,13,17,86632.28,103958.74,120,6115.22,annulé
28614,20240926,47,571.0,4,1,10,63190.17,75828.2,8,7582.82,livré
28615,20230902,113,857.0,15,24,2,22567.37,27080.84,2,13540.42,en_cours
28616,20240609,86,455.0,1,14,9,86248.8,103498.56,10,11499.84,en_cours
28617,20241222,118,726.0,1,22,14,43528.68,52234.42,2,3731.03,annulé
28618,20230816,7,99.0,11,42,2,10053.93,12064.72,3,6032.36,livré
28619,20230615,48,929.0,1,29,13,157224.82,188669.78,4,14513.06,en_cours
28620,20231206,50,963.0,1,48,7,82588.16,99105.79,6,14157.97,annulé
28621,20230801,85,319.0,1,24,18,111996.15,134395.38,2,7466.41,retourné
28622,20230313,56,38.0,9,39,2,17765.15,21318.18,7,10659.09,livré
28623,20240816,9,811.0,1,28,12,35681.5,42817.8,8,3568.15,livré
28624,20240330,104,704.0,1,51,12,72589.3,87107.16,3,7258.93,annulé
28625,20240114,48,902.0,10,29,9,112161.0,134593.2,1,14954.8,en_cours
28626,20230511,29,825.0,1,48,20,181087.83,217305.4,7,10865.27,annulé
28627,20231116,15,207.0,10,44,12,143007.5,171609.0,5,14300.75,en_cours
28628,20241205,115,445.0,1,29,3,9888.72,11866.47,1,3955.49,en_cours
28629,20230907,72,88.0,4,1,2,16282.72,19539.26,5,9769.63,en_cours
28630,20240529,111,153.0,15,32,15,105040.88,126049.05,8,8403.27,annulé
28631,20230803,18,148.0,13,14,8,25815.2,30978.24,2,3872.28,en_cours
28632,20240715,43,865.0,10,20,1,3499.99,4199.99,6,4199.99,retourné
28633,20230126,3,187.0,15,45,7,71200.62,85440.74,8,12205.82,en_cours
28634,20240705,73,99.0,4,31,10,81574.25,97889.1,1,9788.91,en_cours
28635,20230921,48,417.0,6,26,3,16875.05,20250.06,3,6750.02,livré
28636,20241107,78,254.0,1,30,8,4088.93,4906.72,8,613.34,annulé
28637,20240101,28,134.0,10,32,12,24132.6,28959.12,274,2413.26,retourné
28638,20230718,54,223.0,1,18,11,9991.39,11989.67,9,1089.97,en_cours
28639,20241112,16,261.0,11,18,14,170838.5,205006.2,36,14643.3,annulé
28640,20230205,95,146.0,11,31,5,22055.67,26466.8,5,5293.36,livré
28641,20241213,35,833.0,6,23,17,150243.03,180291.63,5,10605.39,en_cours
28642,20230603,76,812.0,10,49,4,48596.7,58316.04,1,14579.01,livré
28643,20240721,64,991.0,1,18,9,57139.5,68567.4,2,7618.6,annulé
28644,20240326,63,931.0,1,13,3,37479.98,44975.97,-22,14991.99,en_cours
28645,20230410,2,439.0,9,30,15,1883.88,2260.65,10,150.71,en_cours
28646,20240712,80,930.0,1,47,7,56607.42,67928.91,158,9704.13,annulé
28647,20241128,10,502.0,11,4,12,113726.9,136472.28,2,11372.69,livré
28648,20240303,27,600.0,11,30,17,21001.94,25202.33,2,1482.49,en_cours
28649,20240917,83,543.0,4,43,10,124996.92,149996.3,8,14999.63,en_cours
28650,20241127,58,385.0,1,23,8,44547.0,53456.4,1,6682.05,en_cours
28651,20230412,75,820.0,1,43,7,38705.22,46446.26,10,6635.18,livré
28652,20240720,38,747.0,1,39,13,96932.22,116318.67,8,8947.59,livré
28653,20230628,86,863.0,10,34,3,27843.48,33412.17,-21,11137.39,annulé
28654,20240708,76,155.0,6,46,19,209156.91,250988.29,10,13209.91,en_cours
28655,20230814,32,950.0,10,15,13,111846.15,134215.38,1,10324.26,en_cours
28656,20231123,3,477.0,10,21,18,168061.95,201674.34,-284,11204.13,livré
28657,20240824,2,293.0,11,34,20,71362.83,85635.4,4,4281.77,annulé
28658,20240322,6,552.0,15,1,10,19582.92,23499.5,2,2349.95,annulé
28659,20231110,53,106.0,1,6,2,8189.85,9827.82,-22,4913.91,en_cours
28660,20230824,39,89.0,1,30,19,53356.75,64028.1,2,3369.9,livré
28661,20230729,102,420.0,6,13,18,171105.0,205326.0,-51,11407.0,livré
28662,20241209,38,432.0,9,37,4,20891.2,25069.44,4,6267.36,annulé
28663,20240423,40,716.0,13,6,20,111750.33,134100.4,6,6705.02,en_cours
28664,20230819,50,729.0,10,23,2,2868.6,3442.32,4,1721.16,en_cours
28665,20241013,88,301.0,4,1,7,20129.03,24154.83,3,3450.69,annulé
28666,20240523,54,789.0,1,6,15,76141.62,91369.95,10,6091.33,retourné
28667,20241211,72,948.0,13,46,20,42563.17,51075.8,6,2553.79,annulé
28668,20230331,76,840.0,1,1,20,76595.83,91915.0,4,4595.75,livré
28669,20231214,13,544.0,9,36,12,72019.7,86423.64,1,7201.97,en_cours
28670,20230320,10,524.0,9,17,10,90708.0,108849.6,8,10884.96,livré
28671,20230925,37,374.0,1,1,1,7206.7,8648.04,-199,8648.04,annulé
28672,20240905,51,912.0,1,2,5,41258.33,49510.0,5,9902.0,livré
28673,20240918,24,192.0,4,18,8,26583.47,31900.16,7,3987.52,livré
28674,20241130,108,624.0,15,46,8,40933.4,49120.08,-171,6140.01,retourné
28675,20240527,100,879.0,1,15,8,30844.33,37013.2,-111,4626.65,annulé
28676,20240526,60,463.0,1,35,13,119269.8,143123.76,8,11009.52,retourné
28677,20230619,38,963.0,9,15,14,10118.38,12142.06,5,867.29,retourné
28678,20230501,120,867.0,13,21,19,156458.35,187750.02,-107,9881.58,en_cours
28679,20231212,96,292.0,15,39,14,70010.27,84012.32,3,6000.88,retourné
28680,20240325,50,841.0,15,45,18,101002.05,121202.46,-21,6733.47,en_cours
28681,20240316,66,731.0,11,28,15,100523.38,120628.05,2,8041.87,en_cours
28682,20240316,52,690.0,4,4,15,166480.75,199776.9,6,13318.46,livré
28683,20240506,14,981.0,15,8,20,83414.5,100097.4,5,5004.87,en_cours
28684,20240606,93,672.0,1,16,19,207613.16,249135.79,4,13112.41,en_cours
28685,20230319,93,346.0,9,5,10,111616.5,133939.8,3,13393.98,annulé
28686,20240212,100,712.0,10,18,15,46965.38,56358.45,304,3757.23,annulé
28687,20241020,72,222.0,1,41,1,2403.94,2884.73,9,2884.73,en_cours
28688,20231226,33,622.0,9,38,16,13020.8,15624.96,4,976.56,annulé
28689,20230126,92,271.0,6,23,19,9961.7,11954.04,5,629.16,en_cours
28690,20230817,19,477.0,1,26,6,53817.2,64580.64,1,10763.44,annulé
28691,20230602,19,467.0,4,12,3,28289.3,33947.16,3,11315.72,livré
28692,20230806,33,666.0,13,31,2,12523.55,15028.26,8,7514.13,annulé
28693,20230325,85,965.0,1,24,4,30295.83,36355.0,8,9088.75,en_cours
28694,20240506,107,71.0,15,20,1,5560.39,6672.47,4,6672.47,retourné
28695,20230501,93,630.0,9,32,1,2490.63,2988.76,153,2988.76,retourné
28696,20230720,47,672.0,1,23,12,111474.2,133769.04,7,11147.42,retourné
28697,20240915,105,336.0,13,10,4,34893.77,41872.52,8,10468.13,retourné
28698,20241016,48,290.0,6,10,18,58730.85,70477.02,10,3915.39,annulé
28699,20231005,40,850.0,6,6,9,66966.45,80359.74,7,8928.86,en_cours
28700,20241208,71,626.0,1,35,7,60600.92,72721.11,7,10388.73,en_cours
28701,20230105,93,519.0,11,25,16,24690.13,29628.16,151,1851.76,retourné
28702,20240712,17,402.0,15,1,6,63506.3,76207.56,92,12701.26,retourné
28703,20241223,10,182.0,4,17,10,36947.92,44337.5,9,4433.75,retourné
28704,20241217,41,584.0,11,16,4,27481.07,32977.28,4,8244.32,en_cours
28705,20240518,95,311.0,4,44,20,233417.83,280101.4,10,14005.07,livré
28706,20240216,103,919.0,15,49,12,117592.3,141110.76,6,11759.23,annulé
28707,20241201,99,477.0,15,50,11,113545.94,136255.13,-315,12386.83,livré
28708,20230919,35,64.0,1,34,13,93399.58,112079.5,7,8621.5,annulé
28709,20230723,17,167.0,9,31,19,150818.2,180981.84,7,9525.36,en_cours
28710,20231021,49,626.0,1,14,15,123537.38,148244.85,10,9882.99,en_cours
28711,20240327,74,736.0,10,42,13,59173.73,71008.47,1,5462.19,annulé
28712,20240503,85,865.0,1,16,6,25785.05,30942.06,2,5157.01,en_cours
28713,20240729,39,552.0,1,7,19,80075.03,96090.03,1,5057.37,en_cours
28714,20240424,109,668.0,13,4,17,202897.55,243477.06,5,14322.18,en_cours
28715,20230727,2,435.0,1,13,4,3972.73,4767.28,-80,1191.82,retourné
28716,20240820,34,427.0,9,48,10,28872.58,34647.1,10,3464.71,livré
28717,20230712,53,597.0,1,14,4,8111.47,9733.76,123,2433.44,en_cours
28718,20230130,103,677.0,15,40,18,89566.05,107479.26,5,5971.07,en_cours
28719,20240822,52,888.0,1,17,8,35509.73,42611.68,7,5326.46,en_cours
28720,20240808,85,220.0,1,5,17,169707.6,203649.12,6,11979.36,annulé
28721,20241212,66,585.0,11,13,15,14646.12,17575.35,7,1171.69,retourné
